book_id,_unique_key,title,author,editionstatement,publishercode,copyrightdate,itemcallnumber,quantity
4861,performance and ...current machine||n n hancock & clayton||3rd ed.||c.b.s||2000,Performance and ...current Machine,N N Hancock & Clayton,3rd ed.,C.B.S,2000,,7
4862,"performance and design of ac machines||say, m.g.||3rd ed.||c.b.s||2000",Performance and Design of AC Machines,"SAY, M.G.",3rd ed.,C.B.S,2000,621.3133 SAY,5
4863,"performance appraisal and counseling||pantulu, n. kamaraju||1st ed.||himalaya||2008",Performance appraisal and counseling,"Pantulu, N. Kamaraju",1st ed.,Himalaya,2008,658.3 PAN,1
4864,"personal computer software (m-2, part-1)||jain, v.k||1st||bpb publication||2002","Personal Computer Software (M-2, Part-1)","Jain, V.K",1st,BPB PUBLICATION,2002,4.16 JAI D145,45
4865,"personal computer software (m-2, part-i)||jain (v.k)||1st||bpb publication||2000","Personal Computer Software (M-2, Part-I)",JAIN (V.K),1st,BPB PUBLICATION,2000,4.16 JAI R,120
4866,"personal computer software (m-2, part-ii)||jain (v.k)||1st||bpb publication||2001","Personal Computer Software (M-2, Part-II)",JAIN (V.K),1st,BPB PUBLICATION,2001,004.16 JAI R,118
4867,"personal computer software (m-2,part-2)||jain, v.k||1st||bpb publication||2001","Personal Computer Software (M-2,Part-2)","Jain, V.K",1st,BPB PUBLICATION,2001,004.16 JAI 145,45
4868,"personal computer software (m-ii)||jain, madhulika & etc.||1st||bpb publication||2000",Personal Computer Software (M-II),"Jain, Madhulika & etc.",1st,BPB PUBLICATION,2000,004.16 JAI D1.R,10
4869,personal computer software||jain (v.k)||1st||bpb publication||2001,Personal Computer Software,JAIN (V.K),1st,BPB PUBLICATION,2001,004.16 JAI D120,50
4870,personal management-practice handbook||armstrong (michael)||1st ed.||kogan page ltd.||1984,Personal Management-Practice Handbook,ARMSTRONG (MICHAEL),1st ed.,KOGAN PAGE LTD.,1984,658.3 ARM 1,1
4871,personalizing evaluation||kushner (savilla)||1st ed.||sage pub.||2000,Personalizing Evaluation,KUSHNER (SAVILLA),1st ed.,SAGE PUB.,2000,001.4 KUS;R,1
4872,"personne / human resource management||decango, d.a & robbins, s.p||3rd||phi||2002",Personne / Human Resource Management,"Decango, D.A & Robbins, S.P",3rd,PHI,2002,658.3 DEC,1
4873,"personnel / human resource management||decango, d.a &robbins (sp)||3rd||phi||2002",Personnel / Human Resource Management,"Decango, D.A &ROBBINS (SP)",3rd,PHI,2002,,1
4874,personnel and human resource management||schuler randall s||3rd||west pub company||1988,Personnel and Human Resource Management,SCHULER RANDALL S,3rd,WEST PUB COMPANY,1988,658.3 SCH R,1
4875,"personnel management & human resource||venkataratnam, c.s.||11th ed.||tmh||2008",Personnel Management & Human Resource,"Venkataratnam, C.S.",11th ed.,TMH,2008,658.3 RAT,2
4876,"personnel management||bach, stephen & sisson k||3rd||blackwell||1999",Personnel Management,"Bach, Stephen & Sisson K",3rd,BLACKWELL,1999,658.3 BAC,1
4877,"personnel management||flippo, edwin b.||6th||mcgraw-hill,inc||1984",Personnel Management,"Flippo, Edwin B.",6th,"MCGRAW-HILL,INC",1984,658.3 FLI,4
4878,"personnel management||monappa,arun. & saiyadain,mirza.||2nd ed.||tmh||2009",Personnel Management,"Monappa,arun. & Saiyadain,mirza.",2nd ed.,TMH,2009,658.3 MON,2
4879,personnel management||yoga (m)||3rd||national productivity council||1988,Personnel Management,YOGA (M),3rd,NATIONAL PRODUCTIVITY COUNCIL,1988,658.3 YOG R,1
4880,personnel mangement||mamoria (c.b) and gankar (s.v)||23rd||himalaya pub||2003,Personnel Mangement,MAMORIA (C.B) AND GANKAR (S.V),23rd,HIMALAYA PUB,2003,658.3 MAM 1,1
4881,personnel mangement||mamoria (c.b) and gankar (s.v)||24th||himalaya pub||2004,Personnel Mangement,MAMORIA (C.B) AND GANKAR (S.V),24th,HIMALAYA PUB,2004,658.3 MAM R,1
4882,perspective in engineering optics||singh (kehar) and rastogi (v.k)||1st||anita publications||2002,Perspective in Engineering Optics,SINGH (KEHAR) AND RASTOGI (V.K),1st,ANITA PUBLICATIONS,2002,535 SIN R,1
4883,"perspective in modern optics & optical instrumenta||joseph (j), sharma (a) etc||1st||anita publications||2002",Perspective in modern optics & optical instrumenta,"JOSEPH (J), SHARMA (A) ETC",1st,ANITA PUBLICATIONS,2002,681.4 JOS 1,1
4884,"perspectives in environmental studies||kaushik, a.||2nd||new age inter||2007",Perspectives in Environmental Studies,"Kaushik, A.",2nd,New age Inter,2007,577 KAU,5
4885,"perspectives in environmental studies||kaushik, anubha||1st ed.||new age||2016",Perspectives in environmental studies,"Kaushik, Anubha",1st ed.,New age,2016,577 KAU,1
4886,"perspectives in environmental studies||kaushik,c.p.||1st ed.||new age international||2005",Perspectives in Environmental Studies,"Kaushik,C.P.",1st ed.,New age international,2005,577 KAU,5
4887,perspectives in global science and tech. comm.||viswanadham (n)||1st||indian national science academy||1998,Perspectives in Global Science and Tech. Comm.,VISWANADHAM (N),1st,INDIAN NATIONAL SCIENCE ACADEMY,1998,621.382 VIS 1,1
4888,"perspectives in sociology||cuff, e.c. and etc.||1st ed.||rouledge||1990",Perspectives in sociology,"CUFF, E.C. AND ETC.",1st ed.,ROULEDGE,1990,301 CUF,1
4889,"pert and cpm: principlels and applications||srinath, l. s.||3rd ed.||ewp||2009",PERT and CPM: Principlels and applications,"Srinath, L. S.",3rd ed.,EWP,2009,658.4032 SRI,5
4890,"pervasive computing||burkhardt, jochen||1st ed.||pearson||2013",Pervasive computing,"Burkhardt, Jochen",1st ed.,Pearson,2013,004 BUR,1
4891,phdcci list of chambers||||1st ed.||phdcci||1999,PHDCCI List of chambers,,1st ed.,PHDCCI,1999,0 NA,1
4892,"photonics optical electronics in modern communications||yariv, amnon and yeh, pochi||6th ed.||oxford university press||2009",Photonics optical electronics in modern communications,"Yariv, Amnon and Yeh, Pochi",6th ed.,Oxford University Press,2009,621.3827 YAR,1
4893,"photovoltaic systems: analysis and design||mukerjee, a. k.||1st ed.||phi learning private limited||2011",Photovoltaic Systems: Analysis and Design,"Mukerjee, A. K.",1st ed.,PHI Learning Private Limited,2011,621.47 MUK,1
4894,"php: the complete reference||holzner, steven||1st ed.||mcgraw hill education||2016",PHP: the complete reference,"Holzner, Steven",1st ed.,McGraw Hill Education,2016,005.276 HOL,4
4895,"physical & engineering geology||garg, s.k.||1st ed.||khanna publishers||2009",Physical & Engineering GEOLOGY,"Garg, S.K.",1st ed.,Khanna Publishers,2009,624.1 GAR,10
4896,"physical chemistry. -  vol-1||kapoor, k.l||||new delhi: tata mcgaraw hi||2019",Physical chemistry. -  vol-1,"Kapoor, K.L",,New Delhi: Tata Mcgaraw Hi,2019,572 KAP,3
4897,physical chemistry||atkins (peter) and paula (julio de)||7th ed.||oxford univ.press||2002,Physical Chemistry,ATKINS (PETER) AND PAULA (JULIO DE),7th ed.,OXFORD UNIV.PRESS,2002,541.3 ATK R,4
4898,physical chemistry||khetarpal(sc)||1st ed.||r.chand & co.||1998,Physical chemistry,KHETARPAL(SC),1st ed.,R.CHAND & CO.,1998,541.3 KHE;2,3
4899,physical chemistry||moore (w j)||5th||orient longman||2004,Physical Chemistry,MOORE (W J),5th,ORIENT LONGMAN,2004,541.3 MOO R,5
4900,"physical chemistry||silbey, robert j.and others||4th||phi||2006",Physical Chemistry,"Silbey, Robert J.and others",4th,PHI,2006,541.3 SIL,5
4901,"physical metallurgy||raghavan, v.||2nd||phi||2006",Physical Metallurgy,"Raghavan, V.",2nd,PHI,2006,669.9 RAG,5
4902,physics : for cbse eleventh class||agarwal (p.k)||15th||krishna prakashan||2004,Physics : For CBSE Eleventh Class,AGARWAL (P.K),15th,KRISHNA PRAKASHAN,2004,530 AGA 1,2
4903,physics : for cbse twelfth class||agarwal (p.k)||1st||krishna prakashan||2004,Physics : For CBSE Twelfth Class,AGARWAL (P.K),1st,KRISHNA PRAKASHAN,2004,530 AGA 1,5
4904,"physics and applications of negative refractive index materials||ramakrishna, s anantha||1st ed.||crc press||2009",Physics and applications of negative refractive index materials,"Ramakrishna, S Anantha",1st ed.,CRC press,2009,537.87431 RAM,1
4905,physics and chemistry of surface||rao (c.n.r) and joshi (s.k)||1st||indian national science academy||1984,Physics and Chemistry of Surface,RAO (C.N.R) AND JOSHI (S.K),1st,INDIAN NATIONAL SCIENCE ACADEMY,1984,620.44053 RAO,1
4906,physics for competitions||agarwal (d.c)||8th||g.r.bathla and sons||2002,Physics for Competitions,AGARWAL (D.C),8th,G.R.BATHLA AND SONS,2002,530 AGR 1,1
4907,"physics for engineers||srinivasan, m r||1st ed.||new age inter.||1996",Physics for engineers,"SRINIVASAN, M R",1st ed.,NEW AGE INTER.,1996,530.102462 SRI,5
4908,"physics in ancient india||dongre, narayan gopal||1st ed.||new age inter.||1994",Physics in ancient India,"DONGRE, NARAYAN GOPAL",1st ed.,NEW AGE INTER.,1994,530 DON,1
4909,physics mcq||mukherji (d)||4th||bharti bhawan pub||2004,Physics MCQ,MUKHERJI (D),4th,BHARTI BHAWAN PUB,2004,530 MUK R,5
4910,physics mcq||mukherji (deb)||1st ed.||bharti bhawan pub||2000,Physics MCQ,MUKHERJI (DEB),1st ed.,BHARTI BHAWAN PUB,2000,530 MUK;R,1
4911,physics of semi conductor devices||sze (sm)||2nd||john wiley & sons||2000,Physics of semi conductor devices,SZE (SM),2nd,JOHN WILEY & SONS,2000,537.622 SZE 5,31
4912,physics of semi conductor devices||sze (sm)||||john wiley & sons||2000,Physics of semi conductor devices,SZE (SM),,JOHN WILEY & SONS,2000,537.622 SZE 5,4
4913,physics of semiconductor devices||roy (d.k)||2nd||university book||2004,Physics of Semiconductor Devices,ROY (D.K),2nd,UNIVERSITY BOOK,2004,537.622 ROY 27,10
4914,physics of semiconductor devices||roy (dilip k.)||1st||universities press (india) limited||2001,Physics of Semiconductor Devices,ROY (DILIP K.),1st,UNIVERSITIES PRESS (INDIA) LIMITED,2001,537.622 ROY 12,15
4915,"physics of semiconductor devices||roy, d.k.||1st ed.||universities press||2004",Physics of Semiconductor Devices,"Roy, D.K.",1st ed.,Universities Press,2004,537.622 ROY,10
4916,"physics of semiconductor devices||roy, d.k.||1st ed.||university  press||2008",Physics of Semiconductor Devices,"Roy, D.K.",1st ed.,University  Press,2008,537.622 ROY,15
4917,"physics of semiconductor devices||roy, k.dilip||1st rep.||universities press (india) limited||2000",Physics of Semiconductor Devices,"Roy, K.Dilip",1st Rep.,UNIVERSITIES PRESS (INDIA) LIMITED,2000,537.622 ROY,12
4918,physics of semiconductor devices||shur (michael)||3rd pri.||prentice hall of india||2002,Physics of Semiconductor Devices,SHUR (MICHAEL),3rd Pri.,PRENTICE HALL OF INDIA,2002,537.622 SHU R,2
4919,"physics of semiconductor devices||sze,s.m.||1st||john willey sons||1999",Physics of Semiconductor Devices,"Sze,S.M.",1st,John willey sons,1999,537.62 SZE,1
4920,"physics of waves and oscillation||bajaj, n. k.||1st ed.||mcgraw hill||2016",Physics of waves and oscillation,"Bajaj, N. K.",1st ed.,McGraw Hill,2016,531.1133 BAJ,9
4921,physics: n||halliday (david)||5th||john wiley & sons||2002,physics: n,HALLIDAY (DAVID),5th,JOHN WILEY & SONS,2002,530 HAL 6,9
4922,physics: textbook for class xi||kumar (arvind) and etc.||1st||ncert||2003,Physics: Textbook for Class XI,KUMAR (ARVIND) AND ETC.,1st,NCERT,2003,530 KUM C1,2
4923,"physics||tippens,paul e.||1st ed.||mcgraw hill||2015",Physics,"Tippens,Paul E.",1st ed.,McGraw Hill,2015,530 TIP,1
4924,"pic microcontroller & embedded systems||mazidi, m ali. and others||1st ed.||pearson education||2008",PIC Microcontroller & Embedded Systems,"Mazidi, M Ali. and others",1st ed.,Pearson Education,2008,004.165 MAZ,5
4925,"pic microcontroller & embedded systems||mazidi, m.l. etc.||2nd imp.||pearson education||2009",PIC Microcontroller & Embedded Systems,"Mazidi, M.L. etc.",2nd imp.,Pearson Education,2009,004.165 MAZ,5
4926,"pinjar||pritam, amrita||||new delhi: tara||2021",Pinjar,"Pritam, Amrita",,New Delhi: TARA,2021,5.133 PRI,4
4927,"pitch perfect: how to say it right the first time, every time||mcgowan, bill||1st ed.||harper collins||2014","Pitch perfect: how to say it right the first time, every time","Mcgowan, Bill",1st ed.,Harper collins,2014,823 MCG,1
4928,"plain & reinforced concrete vol.1||krishana, jai. & jain, o.p.||8 rep.||nem chand & bros.||2007",Plain & Reinforced Concrete Vol.1,"Krishana, Jai. & Jain, O.P.",8 Rep.,Nem Chand & Bros.,2007,624.1834 KRI,1
4929,"plain & reinforced concrete vol.1||krishana,jai & jain, o.p.||8th ed.||nem chand & bros.||2007",Plain & Reinforced Concrete Vol.1,"Krishana,Jai & Jain, O.P.",8th ed.,Nem Chand & Bros.,2007,624.1834 KRI,1
4930,"plain & reinforced concrete vol.1||krishna jai & jain,o p||8th ed.||nem chand & bros.||2007",Plain & Reinforced Concrete Vol.1,"Krishna Jai & Jain,O P",8th ed.,Nem Chand & Bros.,2007,624.1834 KRI,15
4931,"plain & reinforced concrete vol.2||krishana ,jai. & jain, o.p.||8th rep.||nem chand & bros.||2007",Plain & Reinforced Concrete Vol.2,"Krishana ,Jai. & Jain, O.P.",8th Rep.,Nem Chand & Bros.,2007,624.1834 KRI,23
4932,plain & reinforced concrete: code of practice: is.456:2000||bis||1st ed.||bis||2000,Plain & Reinforced Concrete: Code of Practice: IS.456:2000,BIS,1st ed.,BIS,2000,624.1834 BIS,33
4933,plain & reinforced concrete: code of practice||bis||1st ed.||bis||2008,Plain & Reinforced Concrete: Code of Practice,BIS,1st ed.,BIS,2008,624.1834 BIS,40
4934,plain and reinforced concrete vol.1||jai krishna||8th rev. ed.||nem chand & bros.||2007,Plain and Reinforced Concrete Vol.1,Jai Krishna,8th rev. ed.,Nem Chand & Bros.,2007,624.183 KRI,1
4935,"plain and reinforced concrete||jai, krishna||8th rev. ed.||nem chand & bros.||2007",Plain and reinforced concrete,"Jai, Krishna",8th rev. ed.,Nem Chand & Bros.,2007,624.1834 JAI,20
4936,planning and promotion of productivity||saxena (a.n) and ratnam (l.k.b)||1st||national productivity council||1985,Planning and Promotion of Productivity,SAXENA (A.N) AND RATNAM (L.K.B),1st,NATIONAL PRODUCTIVITY COUNCIL,1985,331.118 SAX.1 R,2
4937,plant biotechnology : new products and application||hammond (j) and etc.||1st ed.||springer||2004,Plant Biotechnology : New Products and Application,HAMMOND (J) AND ETC.,1st ed.,SPRINGER,2004,630 HAM R,3
4938,playing fields measurement manual||thani (lokesh)||1st ed.||sports publication||2004,Playing fields Measurement Manual,THANI (LOKESH),1st ed.,SPORTS PUBLICATION,2004,613.7 THA R,1
4939,policy evaluation with computable ......... model||fossati (amedeo) and wolfgang (wiegard)||1st||routledge||2002,Policy Evaluation with Computable ......... Model,FOSSATI (AMEDEO) AND WOLFGANG (WIEGARD),1st,ROUTLEDGE,2002,339.5015195 FOS R,1
4940,political economy of the world trading system||hoekman(barnard)&kosteck||1st ed.||oxford univ.press||1995,Political economy of the world trading system,HOEKMAN(BARNARD)&KOSTECK,1st ed.,OXFORD UNIV.PRESS,1995,382 HOE R,1
4941,"pollution control in process industries||mahajan, s.p.||1st ed.||tata mcgraw hill||2011",Pollution control in process industries,"Mahajan, S.P.",1st ed.,Tata McGraw Hill,2011,628.5 MAH,5
4942,"portrait of the artist as a young man||joyce, james||2 nd imp.||rupa & co.,||2005",Portrait of the Artist As a Young Man,"Joyce, James",2 ND IMP.,"Rupa & Co.,",2005,823 JOY,1
4943,post-fordism : a reader||amin (ash)||1st ed.||blackwell||2000,Post-Fordism : A Reader,AMIN (ASH),1st ed.,BLACKWELL,2000,339 AMI;R,1
4944,"powder metallurgy: science, technology and materials||upadhyaya, anish||1st ed.||universities press||2011","Powder Metallurgy: science, technology and materials","Upadhyaya, Anish",1st ed.,Universities Press,2011,671.3 UPA,1
4945,"power electronics : circuits,devices and applicat.||rashid (muhammad h.)||3rd||pearson edu. asia||2004","Power Electronics : Circuits,Devices and Applicat.",RASHID (MUHAMMAD H.),3rd,PEARSON EDU. ASIA,2004,621.317 RAS 35,1
4946,"power electronics : circuits,devices and applicat.||rashid, m.h||2nd||phi||2002","Power Electronics : Circuits,Devices and Applicat.","Rashid, M.H",2nd,PHI,2002,621.317 RAS,31
4947,power electronics and its applications||jain (alok)||1st||pernam international pub.||2003,Power Electronics and its Applications,JAIN (ALOK),1st,PERNAM INTERNATIONAL PUB.,2003,621.317 JAI R,10
4948,"power electronics and its applications||jain,alok.||1st ed.||pearson education||2006",Power Electronics and its Applications,"Jain,Alok.",1st ed.,Pearson education,2006,621.317 JAI,1
4949,"power electronics and its applications||jain,alok.||||pearson education||2006",Power Electronics and its Applications,"Jain,Alok.",,Pearson education,2006,621.317 JAI,4
4950,"power electronics and motor control||sheperd, w. etc.||2nd ed.||combridge uni. press||2008",Power Electronics and Motor Control,"Sheperd, W. etc.",2nd ed.,Combridge Uni. Press,2008,621.317 SHE,5
4951,"power electronics for technology||ahmed, a.||1st ed.||pearson education||2006",Power Electronics for Technology,"Ahmed, A.",1st ed.,Pearson Education,2006,621.317 AHM,1
4952,power electronics handbook: industrial electronics series||skvarenina (timothy l.)||1st ed.||crc press||2002,Power Electronics Handbook: Industrial Electronics Series,SKVARENINA (TIMOTHY L.),1st ed.,CRC PRESS,2002,621.317 SKV R,1
4953,"power electronics: circuits, devices, and application||rashid (muhammad h.)||2nd||phi||2002","Power electronics: circuits, devices, and application",RASHID (MUHAMMAD H.),2nd,PHI,2002,621.317 RAS; 34,1
4954,"power electronics: converters, application, and design||mohan, ned||3rd ed.||wiley india||2011","Power Electronics: Converters, Application, And Design","Mohan, Ned",3rd ed.,Wiley India,2011,621.317 MOH,1
4955,"power electronics:: converters application and design||mohan, ned||3rd ed.||john wiley and sons||2009",Power Electronics:: Converters application and design,"Mohan, Ned",3rd ed.,John Wiley and Sons,2009,621.317 MOH,6
4956,"power electronics:circuits,device & applications||rashid, m.h.||3rd||pearson edu.||2009","Power Electronics:Circuits,Device & Applications","Rashid, M.H.",3rd,Pearson Edu.,2009,621.317 RAS,5
4957,power electronics||asgharl||1st ed.||prentice hall||2004,Power Electronics,Asgharl,1st ed.,Prentice hall,2004,621.317 ASG,2
4958,"power electronics||bimbra, p.s||3rd||khanna pub.||2002",Power Electronics,"Bimbra, P.S",3rd,KHANNA PUB.,2002,621.317 BIM,33
4959,"power electronics||gupta,b.r.||1st||s.k kataria||2005",Power Electronics,"Gupta,B.R.",1st,S.k kataria,2005,621.317 GUP,2
4960,power electronics||jacob j.m.||1st||vikash pub||2002,Power Electronics,Jacob J.M.,1st,Vikash pub,2002,621.317 JAC,2
